,pitch_type,game_date,release_speed,release_pos_x,release_pos_z,spin_axis,batter,pitcher,events,description,zone,stand,p_throws,home_team,away_team,type,hit_location,bb_type,plate_x,plate_z,umpire,delta_run_exp
78322,79198,FF,20210914,92.0,-2.19,5.08,224.0,669242,592866,single,hit_into_play,4.0,L,R,NYM,STL,X,8.0,ground_ball,-0.41,2.18,Junior Valentine,0.48
78323,79199,FF,20210914,91.2,-2.31,4.94,228.0,669242,592866,,called_strike,7.0,L,R,NYM,STL,S,,,-0.65,1.9,Junior Valentine,-0.051
78324,79200,FF,20210914,92.2,-2.24,4.93,231.0,669242,592866,,ball,14.0,L,R,NYM,STL,B,,,0.34,1.17,Junior Valentine,0.046
78325,79201,SI,20210914,89.5,-4.1,3.66,278.0,668800,596082,single,hit_into_play,3.0,R,R,NYM,STL,X,8.0,ground_ball,0.34,3.12,Junior Valentine,0.917
78326,79202,SL,20210914,79.9,-4.26,3.72,72.0,668800,596082,,ball,13.0,R,R,NYM,STL,B,,,-1.44,2.04,Junior Valentine,0.026
78327,79203,SI,20210914,87.9,-4.05,3.68,275.0,664056,596082,field_out,hit_into_play,5.0,R,R,NYM,STL,X,6.0,ground_ball,0.1,2.39,Junior Valentine,-0.859
78328,79204,SI,20210914,87.8,-4.14,3.66,277.0,664056,596082,,foul,1.0,R,R,NYM,STL,S,,,-0.79,2.88,Junior Valentine,-0.169
78329,79205,SI,20210914,88.3,-4.07,3.56,281.0,664056,596082,,called_strike,2.0,R,R,NYM,STL,S,,,0.13,2.71,Junior Valentine,-0.189
78330,79206,SL,20210914,78.7,-4.24,3.8,80.0,664056,596082,,ball,11.0,R,R,NYM,STL,B,,,-1.01,3.0,Junior Valentine,0.303
78331,79207,SI,20210914,88.0,-4.01,3.63,274.0,664056,596082,,ball,14.0,R,R,NYM,STL,B,,,1.92,2.01,Junior Valentine,0.181
78332,79208,SI,20210914,88.1,-4.08,3.66,281.0,664056,596082,,ball,14.0,R,R,NYM,STL,B,,,0.32,1.28,Junior Valentine,0.079
78333,79209,SL,20210914,79.0,-4.22,3.74,60.0,624641,596082,single,hit_into_play,4.0,R,R,NYM,STL,X,7.0,ground_ball,-0.57,2.28,Junior Valentine,0.667
78334,79210,SL,20210914,79.2,-4.17,3.67,55.0,624641,596082,,ball,14.0,R,R,NYM,STL,B,,,1.93,0.98,Junior Valentine,0.131
78335,79211,SL,20210914,79.5,-4.22,3.68,70.0,624641,596082,,ball,13.0,R,R,NYM,STL,B,,,-1.14,1.74,Junior Valentine,0.024
78336,79212,SI,20210914,87.9,-4.12,3.6,277.0,602922,596082,single,hit_into_play,5.0,R,R,NYM,STL,X,9.0,line_drive,0.01,2.79,Junior Valentine,0.687
78337,79213,SL,20210914,77.8,-4.25,3.73,76.0,602922,596082,,called_strike,11.0,R,R,NYM,STL,S,,,-0.85,2.56,Junior Valentine,-0.054
78338,79214,SL,20210914,77.7,-4.25,3.68,74.0,602922,596082,,ball,11.0,R,R,NYM,STL,B,,,-1.87,2.98,Junior Valentine,0.054
78339,79215,CH,20210914,90.3,-1.26,6.01,226.0,596019,621052,double_play,hit_into_play,5.0,L,R,NYM,STL,X,3.0,ground_ball,-0.24,2.21,Junior Valentine,-0.571
78340,79216,CH,20210914,91.0,-1.19,5.97,227.0,596019,621052,,ball,11.0,L,R,NYM,STL,B,,,-1.28,3.03,Junior Valentine,0.06
78341,79217,SL,20210914,87.5,-1.25,6.07,75.0,542340,621052,walk,ball,12.0,L,R,NYM,STL,B,,,0.86,3.18,Junior Valentine,0.297
78342,79218,CH,20210914,92.0,-1.24,5.95,225.0,542340,621052,,foul,7.0,L,R,NYM,STL,S,,,-0.44,1.71,Junior Valentine,0.0
78343,79219,CH,20210914,91.3,-1.18,5.96,227.0,542340,621052,,swinging_strike,7.0,L,R,NYM,STL,S,,,-0.77,1.8,Junior Valentine,-0.159
78344,79220,FF,20210914,97.2,-1.11,5.98,208.0,542340,621052,,foul,12.0,L,R,NYM,STL,S,,,0.88,3.37,Junior Valentine,-0.076
78345,79221,CH,20210914,91.2,-1.23,6.02,229.0,542340,621052,,ball,13.0,L,R,NYM,STL,B,,,-1.66,2.17,Junior Valentine,0.08
78346,79222,FF,20210914,96.6,-1.3,6.08,209.0,542340,621052,,ball,11.0,L,R,NYM,STL,B,,,-0.49,4.25,Junior Valentine,0.054
78347,79223,FF,20210914,97.5,-1.21,6.03,208.0,542340,621052,,ball,11.0,L,R,NYM,STL,B,,,-0.67,4.34,Junior Valentine,0.033
78348,79224,SL,20210914,88.0,-1.26,6.02,112.0,543510,621052,field_out,hit_into_play,14.0,R,R,NYM,STL,X,2.0,ground_ball,0.27,1.23,Junior Valentine,-0.19
78349,79225,SL,20210914,87.6,-1.29,6.03,107.0,543510,621052,,called_strike,6.0,R,R,NYM,STL,S,,,0.3,2.45,Junior Valentine,-0.107
78350,79226,SL,20210914,89.0,-1.24,6.0,107.0,543510,621052,,ball,14.0,R,R,NYM,STL,B,,,1.26,1.12,Junior Valentine,0.052
78351,79227,SI,20210914,97.9,-1.31,6.07,209.0,543510,621052,,foul,1.0,R,R,NYM,STL,S,,,-0.67,3.25,Junior Valentine,-0.052
78352,79228,SL,20210914,86.2,-0.79,5.75,92.0,425877,592390,grounded_into_double_play,hit_into_play,12.0,R,R,NYM,STL,X,1.0,ground_ball,1.5,3.36,Junior Valentine,-0.48
78353,79229,FF,20210914,94.3,-0.53,5.81,222.0,425877,592390,,foul,6.0,R,R,NYM,STL,S,,,0.38,2.6,Junior Valentine,-0.072
78354,79230,FF,20210914,96.7,-0.49,5.81,218.0,641933,592390,strikeout,swinging_strike,2.0,R,R,NYM,STL,S,2.0,,-0.11,2.92,Junior Valentine,-0.347
78355,79231,SL,20210914,86.1,-0.72,5.71,66.0,641933,592390,,foul,14.0,R,R,NYM,STL,S,,,1.45,1.86,Junior Valentine,0.0
78356,79232,SL,20210914,87.6,-0.72,5.76,140.0,641933,592390,,ball,3.0,R,R,NYM,STL,B,,,0.66,3.24,Junior Valentine,0.028
78357,79233,FF,20210914,95.0,-0.6,5.85,211.0,641933,592390,,foul,6.0,R,R,NYM,STL,S,,,0.55,2.4,Junior Valentine,-0.082
78358,79234,SL,20210914,86.1,-0.89,5.8,71.0,641933,592390,,called_strike,3.0,R,R,NYM,STL,S,,,0.66,2.82,Junior Valentine,-0.052
78359,79235,SL,20210914,85.4,-2.11,6.55,1.0,642086,606149,strikeout,swinging_strike,13.0,L,R,NYM,STL,S,2.0,,-0.82,1.26,Junior Valentine,-0.073
78360,79236,FF,20210914,95.0,-1.94,6.67,209.0,642086,606149,,foul,11.0,L,R,NYM,STL,S,,,-0.73,3.96,Junior Valentine,0.0
78361,79237,FF,20210914,95.0,-2.05,6.63,210.0,642086,606149,,ball,11.0,L,R,NYM,STL,B,,,-0.18,6.77,Junior Valentine,0.011
78362,79238,CH,20210914,87.9,-2.32,6.5,216.0,642086,606149,,swinging_strike,11.0,L,R,NYM,STL,S,,,-1.42,2.86,Junior Valentine,-0.024
78363,79239,FF,20210914,94.9,-2.24,6.63,209.0,642086,606149,,called_strike,11.0,L,R,NYM,STL,S,,,-0.98,3.29,Junior Valentine,-0.018
78364,79240,SL,20210914,86.7,-1.99,6.54,334.0,607680,606149,field_out,hit_into_play,14.0,R,R,NYM,STL,X,9.0,fly_ball,0.96,1.44,Junior Valentine,-0.114
78365,79241,SL,20210914,87.0,-2.12,6.55,342.0,607680,606149,,foul,14.0,R,R,NYM,STL,S,,,1.27,1.95,Junior Valentine,0.0
78366,79242,FF,20210914,93.9,-2.02,6.62,210.0,607680,606149,,foul,3.0,R,R,NYM,STL,S,,,0.28,3.18,Junior Valentine,0.0
78367,79243,FF,20210914,94.6,-1.91,6.67,208.0,607680,606149,,ball,12.0,R,R,NYM,STL,B,,,1.99,4.19,Junior Valentine,0.013
78368,79244,SL,20210914,86.9,-2.09,6.48,293.0,607680,606149,,foul,14.0,R,R,NYM,STL,S,,,1.29,1.48,Junior Valentine,0.0
78369,79245,SL,20210914,87.3,-1.91,6.59,300.0,607680,606149,,swinging_strike,14.0,R,R,NYM,STL,S,,,1.59,-0.08,Junior Valentine,-0.035
78370,79246,SL,20210914,87.8,-2.01,6.58,261.0,607680,606149,,called_strike,14.0,R,R,NYM,STL,S,,,0.86,1.6,Junior Valentine,-0.027
78371,79247,CH,20210914,87.9,-2.32,6.53,215.0,643446,606149,field_out,hit_into_play,1.0,L,R,NYM,STL,X,5.0,popup,-0.56,2.87,Junior Valentine,-0.203
78372,79248,FF,20210914,95.6,-2.0,6.71,207.0,643446,606149,,foul,11.0,L,R,NYM,STL,S,,,-0.89,2.63,Junior Valentine,-0.038
78373,79249,FF,20210914,93.7,-2.22,6.66,210.0,595879,606149,home_run,hit_into_play,11.0,R,R,NYM,STL,X,,fly_ball,-0.84,3.24,Junior Valentine,1.0
78374,79250,FF,20210914,99.1,-2.3,4.8,238.0,502671,621242,field_out,hit_into_play,2.0,R,R,NYM,STL,X,3.0,popup,0.03,3.45,Junior Valentine,-0.234
78375,79251,FF,20210914,98.1,-2.34,4.78,237.0,502671,621242,,called_strike,2.0,R,R,NYM,STL,S,,,0.21,3.17,Junior Valentine,-0.095
78376,79252,FF,20210914,99.2,-2.33,4.76,237.0,502671,621242,,called_strike,8.0,R,R,NYM,STL,S,,,0.17,2.22,Junior Valentine,-0.038
78377,79253,FF,20210914,98.0,-2.29,4.81,238.0,502671,621242,,ball,14.0,R,R,NYM,STL,B,,,1.16,2.43,Junior Valentine,0.011
78378,79254,FF,20210914,99.0,-2.55,4.71,238.0,669242,621242,field_out,hit_into_play,5.0,L,R,NYM,STL,X,4.0,ground_ball,0.02,2.7,Junior Valentine,-0.251
78379,79255,SL,20210914,90.4,-2.37,5.11,224.0,669242,621242,,called_strike,5.0,L,R,NYM,STL,S,,,0.13,2.1,Junior Valentine,-0.046
78380,79256,FF,20210914,96.9,-2.49,4.74,239.0,663457,621242,sac_bunt,hit_into_play,2.0,L,R,NYM,STL,X,1.0,ground_ball,-0.11,3.08,Junior Valentine,-0.121
78381,79257,FF,20210914,97.2,-2.5,4.84,235.0,663457,621242,,foul_bunt,4.0,L,R,NYM,STL,S,,,-0.61,2.38,Junior Valentine,-0.073
78382,79258,FF,20210914,97.9,-2.5,4.84,236.0,663457,621242,,ball,11.0,L,R,NYM,STL,B,,,-1.03,3.43,Junior Valentine,0.055
78383,79259,SL,20210914,89.9,-2.23,5.09,237.0,664056,621242,field_error,hit_into_play,14.0,R,R,NYM,STL,X,6.0,ground_ball,0.89,1.44,Junior Valentine,0.498
78384,79260,FF,20210914,95.8,-2.4,4.97,231.0,664056,621242,,foul,11.0,R,R,NYM,STL,S,,,-1.09,2.98,Junior Valentine,-0.057
78385,79261,SL,20210914,87.7,-2.4,5.12,235.0,664056,621242,,called_strike,14.0,R,R,NYM,STL,S,,,0.53,1.25,Junior Valentine,-0.049
78386,79262,SL,20210914,88.5,-2.28,5.19,209.0,664056,621242,,ball,12.0,R,R,NYM,STL,B,,,1.05,3.03,Junior Valentine,0.038
78387,79263,SI,20210914,97.6,-2.4,6.39,213.0,624413,472610,field_out,hit_into_play,11.0,R,R,NYM,STL,X,5.0,ground_ball,-1.19,2.82,Junior Valentine,-0.085
78388,79264,SL,20210914,85.5,-2.51,6.29,56.0,624413,472610,,called_strike,2.0,R,R,NYM,STL,S,,,-0.14,2.6,Junior Valentine,-0.018
78389,79265,FF,20210914,96.4,1.29,6.16,156.0,624424,650893,field_out,hit_into_play,8.0,L,L,NYM,STL,X,6.0,ground_ball,-0.11,2.0,Junior Valentine,-0.142
78390,79266,FF,20210914,97.8,0.75,6.18,159.0,624424,650893,,foul,2.0,L,L,NYM,STL,S,,,0.22,3.23,Junior Valentine,0.0
78391,79267,CU,20210914,80.6,0.9,6.12,334.0,624424,650893,,ball,13.0,L,L,NYM,STL,B,,,-1.05,1.21,Junior Valentine,0.028
78392,79268,FF,20210914,97.7,0.53,6.25,161.0,624424,650893,,foul,1.0,L,L,NYM,STL,S,,,-0.59,3.51,Junior Valentine,0.0
78393,79269,SI,20210914,97.7,1.02,6.2,158.0,624424,650893,,foul,8.0,L,L,NYM,STL,S,,,0.04,2.09,Junior Valentine,-0.043
78394,79270,SI,20210914,98.8,0.86,6.19,154.0,624424,650893,,ball,13.0,L,L,NYM,STL,B,,,-0.57,1.36,Junior Valentine,0.021
78395,79271,FF,20210914,98.0,0.84,6.18,151.0,624424,650893,,foul,4.0,L,L,NYM,STL,S,,,-0.76,2.61,Junior Valentine,-0.027
78396,79272,FF,20210914,97.7,0.71,6.18,154.0,596019,650893,strikeout,foul_tip,3.0,R,L,NYM,STL,S,2.0,,0.42,3.06,Junior Valentine,-0.173
78397,79273,CH,20210914,90.6,1.42,6.08,131.0,596019,650893,,ball,12.0,R,L,NYM,STL,B,,,2.1,4.23,Junior Valentine,0.022
78398,79274,FF,20210914,96.7,0.9,6.26,152.0,596019,650893,,foul,12.0,R,L,NYM,STL,S,,,0.97,3.81,Junior Valentine,0.0
78399,79275,FF,20210914,97.0,1.2,6.16,155.0,596019,650893,,swinging_strike,12.0,R,L,NYM,STL,S,,,0.0,3.5,Junior Valentine,-0.052
78400,79276,CU,20210914,80.0,1.4,6.13,323.0,596019,650893,,called_strike,8.0,R,L,NYM,STL,S,,,-0.21,1.76,Junior Valentine,-0.038
78401,79277,SL,20210914,85.3,-1.2,5.52,64.0,624641,543507,field_out,hit_into_play,2.0,R,R,NYM,STL,X,5.0,ground_ball,0.08,3.07,Junior Valentine,-0.515
78402,79278,FF,20210914,97.5,-0.78,5.6,208.0,624641,543507,,foul,14.0,R,R,NYM,STL,S,,,0.92,2.17,Junior Valentine,0.0
78403,79279,SL,20210914,84.5,-0.79,5.61,54.0,624641,543507,,ball,13.0,R,R,NYM,STL,B,,,-0.44,1.07,Junior Valentine,0.133
78404,79280,FF,20210914,97.4,-0.51,5.72,213.0,624641,543507,,ball,14.0,R,R,NYM,STL,B,,,1.69,2.23,Junior Valentine,0.078
78405,79281,FF,20210914,97.3,-0.88,5.68,210.0,624641,543507,,foul,2.0,R,R,NYM,STL,S,,,-0.19,3.4,Junior Valentine,-0.116
78406,79282,SL,20210914,85.9,-1.16,5.54,73.0,624641,543507,,swinging_strike,3.0,R,R,NYM,STL,S,,,0.31,3.03,Junior Valentine,-0.078
78407,79283,FF,20210914,97.8,-0.74,5.81,206.0,624641,543507,,ball,11.0,R,R,NYM,STL,B,,,-0.93,4.04,Junior Valentine,0.057
78408,79284,FF,20210914,98.6,-0.82,5.65,212.0,666185,543507,strikeout,called_strike,9.0,L,R,NYM,STL,S,2.0,,0.55,2.08,Junior Valentine,-0.614
78409,79285,FF,20210914,96.9,-1.03,5.6,214.0,666185,543507,,swinging_strike,4.0,L,R,NYM,STL,S,,,-0.34,2.67,Junior Valentine,-0.213
78410,79286,CH,20210914,88.3,-0.89,5.8,222.0,666185,543507,,ball,12.0,L,R,NYM,STL,B,,,0.17,3.72,Junior Valentine,0.256
78411,79287,SL,20210914,84.2,-1.04,5.7,59.0,666185,543507,,ball,14.0,L,R,NYM,STL,B,,,0.81,1.02,Junior Valentine,0.099
78412,79288,FF,20210914,97.0,-1.01,5.74,209.0,666185,543507,,ball,11.0,L,R,NYM,STL,B,,,-0.73,4.83,Junior Valentine,0.058
78413,79289,CH,20210914,86.9,-1.14,5.8,222.0,666185,543507,,foul,5.0,L,R,NYM,STL,S,,,0.11,2.56,Junior Valentine,-0.072
78414,79290,FF,20210914,97.7,-1.51,6.04,236.0,425877,544727,catcher_interf,foul,11.0,R,R,NYM,STL,S,2.0,,-1.38,3.08,Junior Valentine,0.0
78415,79291,SI,20210914,96.5,-1.43,6.23,223.0,425877,544727,,foul,14.0,R,R,NYM,STL,S,,,0.94,1.53,Junior Valentine,-0.064
78416,79292,SI,20210914,96.2,-1.5,6.14,232.0,425877,544727,,foul,8.0,R,R,NYM,STL,S,,,-0.04,2.06,Junior Valentine,-0.048
78417,79293,SL,20210914,88.8,-1.73,6.18,236.0,571448,544727,single,hit_into_play,5.0,R,R,NYM,STL,X,9.0,line_drive,-0.22,2.38,Junior Valentine,0.311
78418,79294,FF,20210914,97.8,-1.49,6.01,233.0,571448,544727,,foul,6.0,R,R,NYM,STL,S,,,0.55,2.72,Junior Valentine,0.0
78419,79295,SI,20210914,97.0,-1.63,6.11,235.0,571448,544727,,swinging_strike,9.0,R,R,NYM,STL,S,,,0.51,1.59,Junior Valentine,-0.043
78420,79296,SL,20210914,89.9,-1.68,6.22,248.0,571448,544727,,ball,14.0,R,R,NYM,STL,B,,,1.02,1.85,Junior Valentine,0.021
78421,79297,SL,20210914,88.8,-1.62,6.18,253.0,571448,544727,,swinging_strike,9.0,R,R,NYM,STL,S,,,0.62,1.53,Junior Valentine,-0.027
78422,79298,SI,20210914,96.7,-1.51,6.18,224.0,641933,544727,home_run,hit_into_play,5.0,R,R,NYM,STL,X,,fly_ball,-0.23,2.41,Junior Valentine,1.729
78423,79299,FF,20210914,98.5,-1.51,5.95,233.0,502671,544727,walk,ball,14.0,R,R,NYM,STL,B,,,0.83,1.06,Junior Valentine,0.214
78424,79300,SI,20210914,97.2,-1.55,6.2,230.0,502671,544727,,foul,4.0,R,R,NYM,STL,S,,,-0.36,2.84,Junior Valentine,-0.065
78425,79301,SI,20210914,96.9,-1.45,6.05,236.0,502671,544727,,ball,14.0,R,R,NYM,STL,B,,,1.35,0.61,Junior Valentine,0.083
78426,79302,SI,20210914,97.0,-1.52,6.17,235.0,502671,544727,,swinging_strike,5.0,R,R,NYM,STL,S,,,-0.07,2.22,Junior Valentine,-0.044
78427,79303,SI,20210914,97.3,-1.55,6.12,230.0,502671,544727,,ball,14.0,R,R,NYM,STL,B,,,0.81,0.91,Junior Valentine,0.05
78428,79304,SL,20210914,92.5,-1.64,6.19,243.0,502671,544727,,ball,14.0,R,R,NYM,STL,B,,,1.41,-0.09,Junior Valentine,0.026
78429,79305,SI,20210914,96.7,-1.61,6.22,233.0,669242,544727,strikeout,swinging_strike,7.0,L,R,NYM,STL,S,2.0,,-0.3,1.67,Junior Valentine,-0.317
78430,79306,FS,20210914,91.9,-1.73,6.11,253.0,669242,544727,,ball,13.0,L,R,NYM,STL,B,,,-0.68,0.07,Junior Valentine,0.101
78431,79307,FF,20210914,98.1,-1.5,6.19,224.0,669242,544727,,ball,11.0,L,R,NYM,STL,B,,,-1.25,3.27,Junior Valentine,0.043
78432,79308,SI,20210914,96.6,-1.51,6.28,232.0,669242,544727,,foul,4.0,L,R,NYM,STL,S,,,-0.69,2.49,Junior Valentine,-0.057
78433,79309,SI,20210914,97.6,-1.58,6.24,229.0,669242,544727,,ball,11.0,L,R,NYM,STL,B,,,-1.94,3.49,Junior Valentine,0.027
78434,79310,SI,20210914,95.8,-1.61,6.31,230.0,669242,544727,,called_strike,4.0,L,R,NYM,STL,S,,,-0.51,2.12,Junior Valentine,-0.038
78435,79311,FF,20210914,96.7,0.69,6.25,158.0,542340,650893,strikeout,swinging_strike,12.0,R,L,NYM,STL,S,2.0,,0.82,3.66,Junior Valentine,-0.091
78436,79312,FF,20210914,97.5,1.04,6.11,152.0,542340,650893,,swinging_strike,5.0,R,L,NYM,STL,S,,,0.24,2.59,Junior Valentine,-0.028
78437,79313,CH,20210914,90.0,1.47,6.01,140.0,542340,650893,,ball,14.0,R,L,NYM,STL,B,,,1.58,0.85,Junior Valentine,0.02
78438,79314,CH,20210914,90.9,1.35,6.09,142.0,542340,650893,,ball,7.0,R,L,NYM,STL,B,,,-0.79,1.95,Junior Valentine,0.014
78439,79315,FF,20210914,97.8,1.06,6.28,151.0,542340,650893,,called_strike,12.0,R,L,NYM,STL,S,,,1.04,2.76,Junior Valentine,-0.018
78440,79316,SI,20210914,97.1,1.14,6.11,150.0,605204,650893,field_out,hit_into_play,7.0,R,L,NYM,STL,X,8.0,fly_ball,-0.33,1.87,Junior Valentine,-0.163
78441,79317,FF,20210914,95.9,1.16,6.15,155.0,621512,650893,field_out,hit_into_play,5.0,R,L,NYM,STL,X,6.0,ground_ball,-0.02,2.11,Junior Valentine,-0.241
78442,79318,SI,20210914,93.5,4.08,4.57,116.0,657557,571901,strikeout,swinging_strike,9.0,R,L,NYM,STL,S,2.0,,0.35,1.96,Junior Valentine,-0.073
78443,79319,CH,20210914,81.1,4.05,4.02,81.0,657557,571901,,foul,8.0,R,L,NYM,STL,S,,,-0.1,1.44,Junior Valentine,-0.027
78444,79320,SI,20210914,93.7,4.14,4.46,112.0,657557,571901,,swinging_strike,14.0,R,L,NYM,STL,S,,,1.15,2.31,Junior Valentine,-0.02
78445,79321,FC,20210914,84.9,4.04,4.34,322.0,657557,571901,,ball,13.0,R,L,NYM,STL,B,,,-1.6,1.91,Junior Valentine,0.016
78446,79322,CH,20210914,80.5,4.22,3.93,80.0,664056,571901,field_out,hit_into_play,6.0,R,L,NYM,STL,X,7.0,line_drive,0.71,2.11,Junior Valentine,-0.189
78447,79323,FC,20210914,85.9,4.06,4.51,43.0,664056,571901,,ball,13.0,R,L,NYM,STL,B,,,-1.54,2.05,Junior Valentine,0.026
78448,79324,FC,20210914,84.7,4.08,4.35,250.0,624641,571901,field_out,hit_into_play,8.0,R,L,NYM,STL,X,7.0,fly_ball,-0.26,1.99,Junior Valentine,-0.241
78449,79325,FF,20210914,94.3,-0.05,6.31,198.0,607680,676831,field_out,hit_into_play,12.0,R,R,NYM,STL,X,3.0,popup,0.8,3.94,Junior Valentine,-0.099
78450,79326,CH,20210914,86.6,-0.31,6.14,216.0,607680,676831,,ball,14.0,R,R,NYM,STL,B,,,0.38,0.48,Junior Valentine,0.014
78451,79327,SL,20210914,84.3,-0.16,6.27,181.0,607680,676831,,swinging_strike,14.0,R,R,NYM,STL,S,,,1.36,2.43,Junior Valentine,-0.018
78452,79328,CH,20210914,85.1,-0.41,6.23,214.0,643446,676831,grounded_into_double_play,hit_into_play,4.0,L,R,NYM,STL,X,3.0,ground_ball,-0.72,2.67,Junior Valentine,-0.552
78453,79329,FF,20210914,93.8,-0.18,6.32,203.0,643446,676831,,ball,11.0,L,R,NYM,STL,B,,,-0.28,4.85,Junior Valentine,0.055
78454,79330,FF,20210914,95.5,-0.13,6.39,197.0,595879,676831,walk,ball,11.0,R,R,NYM,STL,B,,,-0.45,4.46,Junior Valentine,0.329
78455,79331,FF,20210914,96.0,-0.12,6.37,203.0,595879,676831,,foul,2.0,R,R,NYM,STL,S,,,0.05,3.38,Junior Valentine,0.0
78456,79332,FF,20210914,94.7,-0.09,6.33,202.0,595879,676831,,foul,5.0,R,R,NYM,STL,S,,,-0.05,2.74,Junior Valentine,-0.077
78457,79333,CH,20210914,85.3,-0.26,6.22,214.0,595879,676831,,swinging_strike,14.0,R,R,NYM,STL,S,,,0.63,1.17,Junior Valentine,-0.081
78458,79334,FF,20210914,93.5,-0.22,6.3,199.0,595879,676831,,ball,14.0,R,R,NYM,STL,B,,,0.37,1.48,Junior Valentine,0.126
78459,79335,FF,20210914,95.1,-0.22,6.36,200.0,595879,676831,,ball,12.0,R,R,NYM,STL,B,,,0.05,4.49,Junior Valentine,0.07
78460,79336,CH,20210914,85.2,-0.31,6.29,215.0,595879,676831,,ball,14.0,R,R,NYM,STL,B,,,0.83,1.43,Junior Valentine,0.038
78461,79337,FS,20210914,82.6,-1.3,5.09,250.0,666185,573186,strikeout,swinging_strike,14.0,L,R,NYM,STL,S,2.0,,0.25,1.25,Junior Valentine,-0.134
78462,79338,SL,20210914,84.3,-1.43,5.17,46.0,666185,573186,,ball,11.0,L,R,NYM,STL,B,,,-0.91,2.67,Junior Valentine,0.043
78463,79339,FS,20210914,84.5,-1.38,5.25,234.0,666185,573186,,foul,4.0,L,R,NYM,STL,S,,,-0.38,2.52,Junior Valentine,0.0
78464,79340,FC,20210914,88.2,-1.38,5.27,161.0,666185,573186,,ball,11.0,L,R,NYM,STL,B,,,-1.28,3.38,Junior Valentine,0.018
78465,79341,SL,20210914,85.3,-1.42,5.2,28.0,666185,573186,,ball,14.0,L,R,NYM,STL,B,,,1.38,-1.37,Junior Valentine,0.011
78466,79342,FS,20210914,82.8,-1.39,5.22,244.0,666185,573186,,swinging_strike,4.0,L,R,NYM,STL,S,,,-0.55,2.28,Junior Valentine,-0.024
78467,79343,FS,20210914,84.5,-1.47,5.19,245.0,666185,573186,,called_strike,5.0,L,R,NYM,STL,S,,,0.11,2.73,Junior Valentine,-0.018
78468,79344,SL,20210914,83.4,-1.43,5.19,60.0,425877,573186,field_out,hit_into_play,5.0,R,R,NYM,STL,X,6.0,ground_ball,0.13,2.72,Junior Valentine,-0.163
78469,79345,SL,20210914,83.3,-1.32,5.23,39.0,571448,573186,field_out,hit_into_play,6.0,R,R,NYM,STL,X,8.0,fly_ball,0.3,2.23,Junior Valentine,-0.23
78470,79346,SL,20210914,83.9,-1.41,5.17,57.0,571448,573186,,called_strike,5.0,R,R,NYM,STL,S,,,-0.07,2.32,Junior Valentine,-0.049
78471,79347,SI,20210914,90.6,-1.13,5.32,225.0,571448,573186,,ball,12.0,R,R,NYM,STL,B,,,1.07,4.06,Junior Valentine,0.038
78472,79348,FF,20210914,96.7,-0.17,6.32,200.0,624413,676831,strikeout,swinging_strike,11.0,R,R,NYM,STL,S,2.0,,-0.14,4.18,Junior Valentine,-0.313
78473,79349,SL,20210914,86.9,-0.28,6.22,196.0,624413,676831,,swinging_strike,9.0,R,R,NYM,STL,S,,,0.78,1.77,Junior Valentine,-0.116
78474,79350,CH,20210914,85.5,-0.12,6.2,216.0,624413,676831,,ball,12.0,R,R,NYM,STL,B,,,0.62,3.53,Junior Valentine,0.054
78475,79351,FF,20210914,93.0,-0.16,6.28,201.0,624413,676831,,foul,3.0,R,R,NYM,STL,S,,,0.34,3.6,Junior Valentine,-0.075
78476,79352,FF,20210914,92.9,-0.21,6.24,204.0,624424,676831,sac_fly,hit_into_play,2.0,L,R,NYM,STL,X,7.0,fly_ball,-0.13,3.16,Junior Valentine,-0.661
78477,79353,FF,20210914,94.1,-0.17,6.32,196.0,624424,676831,,ball,12.0,L,R,NYM,STL,B,,,0.25,4.67,Junior Valentine,0.251
78478,79354,CH,20210914,86.2,-0.32,6.2,217.0,624424,676831,,foul,5.0,L,R,NYM,STL,S,,,-0.17,2.54,Junior Valentine,-0.229
78479,79355,FF,20210914,93.5,-0.25,6.26,201.0,624424,676831,,called_strike,5.0,L,R,NYM,STL,S,,,0.13,2.25,Junior Valentine,-0.253
78480,79356,FF,20210914,93.0,-0.23,6.29,200.0,624424,676831,,ball,11.0,L,R,NYM,STL,B,,,-0.68,3.68,Junior Valentine,0.219
78481,79357,CH,20210914,83.3,-0.4,6.25,218.0,624424,676831,,ball,11.0,L,R,NYM,STL,B,,,-0.44,5.41,Junior Valentine,0.132
78482,79358,CH,20210914,86.9,-1.53,6.29,242.0,596019,594965,walk,ball,13.0,L,R,NYM,STL,B,,,-0.22,0.97,Junior Valentine,0.393
78483,79359,CU,20210914,75.5,-0.93,6.59,25.0,596019,594965,,ball,11.0,L,R,NYM,STL,B,,,-1.08,5.61,Junior Valentine,0.181
78484,79360,FF,20210914,93.8,-0.85,6.44,219.0,596019,594965,,foul,3.0,L,R,NYM,STL,S,,,0.42,3.35,Junior Valentine,0.0
78485,79361,CH,20210914,87.2,-1.4,6.32,244.0,596019,594965,,foul,8.0,L,R,NYM,STL,S,,,-0.13,1.51,Junior Valentine,0.0
78486,79362,CH,20210914,86.2,-1.5,6.28,246.0,596019,594965,,blocked_ball,13.0,L,R,NYM,STL,B,,,-0.64,-0.12,Junior Valentine,0.082
78487,79363,FF,20210914,94.1,-0.87,6.51,217.0,596019,594965,,ball,11.0,L,R,NYM,STL,B,,,-0.45,4.36,Junior Valentine,0.048
