,pitch_type,game_date,release_speed,release_pos_x,release_pos_z,spin_axis,batter,pitcher,events,description,zone,stand,p_throws,home_team,away_team,type,hit_location,bb_type,plate_x,plate_z,umpire,delta_run_exp
176358,SL,20200816,88.1,0.72,5.96,118.0,543257,593974,,ball,13.0,R,L,SF,OAK,B,,,-1.07,1.01,Lew Williams,0.117
176359,CH,20200816,86.8,0.91,5.75,133.0,543257,593974,,ball,14.0,R,L,SF,OAK,B,,,0.64,1.23,Lew Williams,0.109
176360,SL,20200816,88.0,0.9,5.92,168.0,543257,593974,,foul_tip,7.0,R,L,SF,OAK,S,,,-0.83,1.4,Lew Williams,-0.107
176361,SL,20200816,89.0,0.92,5.95,178.0,543257,593974,,ball,13.0,R,L,SF,OAK,B,,,-1.5,1.11,Lew Williams,0.033
176362,FF,20200816,94.2,0.84,6.2,135.0,592192,593974,triple,hit_into_play,5.0,R,L,SF,OAK,X,9.0,line_drive,-0.13,2.37,Lew Williams,1.993
176363,FF,20200816,95.1,0.71,6.13,136.0,592192,593974,,swinging_strike,11.0,R,L,SF,OAK,S,,,-0.94,2.47,Lew Williams,-0.088
176364,CH,20200816,87.6,1.01,5.75,130.0,592192,593974,,blocked_ball,14.0,R,L,SF,OAK,B,,,0.31,0.5,Lew Williams,0.106
176365,FF,20200816,95.1,0.97,6.08,138.0,592192,593974,,ball,14.0,R,L,SF,OAK,B,,,0.68,0.98,Lew Williams,0.056
176366,SL,20200816,86.5,1.09,5.92,182.0,621566,593974,single,hit_into_play,2.0,L,L,SF,OAK,X,5.0,ground_ball,-0.24,2.96,Lew Williams,0.013
176367,SL,20200816,87.4,1.19,5.88,153.0,621566,593974,,blocked_ball,13.0,L,L,SF,OAK,B,,,-1.87,0.71,Lew Williams,0.073
176368,FF,20200816,95.3,0.81,6.19,132.0,621566,593974,,ball,11.0,L,L,SF,OAK,B,,,-0.58,4.53,Lew Williams,0.031
176369,CH,20200816,87.5,0.93,5.72,130.0,656305,593974,single,hit_into_play,6.0,R,L,SF,OAK,X,7.0,line_drive,0.49,2.72,Lew Williams,0.285
176370,CH,20200816,86.8,1.16,5.65,126.0,656305,593974,,ball,13.0,R,L,SF,OAK,B,,,-0.32,1.01,Lew Williams,0.03
176371,CH,20200816,88.3,0.93,5.81,139.0,656305,593974,,swinging_strike,14.0,R,L,SF,OAK,S,,,0.95,1.92,Lew Williams,-0.044
176372,SL,20200816,87.9,0.94,6.02,171.0,656305,593974,,called_strike,2.0,R,L,SF,OAK,S,,,-0.09,3.16,Lew Williams,-0.033
176373,FF,20200816,95.8,0.73,6.3,141.0,656305,593974,,ball,12.0,R,L,SF,OAK,B,,,0.91,3.76,Lew Williams,0.027
176374,FF,20200816,94.7,1.19,6.14,133.0,640461,593974,home_run,hit_into_play,5.0,R,L,SF,OAK,X,,line_drive,0.25,2.55,Lew Williams,1.729
176375,FF,20200816,94.0,-1.77,5.52,228.0,543760,657277,field_out,hit_into_play,3.0,R,R,SF,OAK,X,9.0,line_drive,0.81,2.84,Lew Williams,-0.28
176376,CH,20200816,84.8,-2.17,5.32,266.0,543760,657277,,swinging_strike,7.0,R,R,SF,OAK,S,,,-0.47,2.08,Lew Williams,-0.08
176377,CH,20200816,84.8,-2.08,5.34,267.0,543760,657277,,ball,14.0,R,R,SF,OAK,B,,,0.78,1.32,Lew Williams,0.017
176378,SL,20200816,80.2,-2.18,5.33,54.0,543760,657277,,called_strike,6.0,R,R,SF,OAK,S,,,0.48,2.4,Lew Williams,-0.049
176379,FF,20200816,94.8,-1.82,5.37,232.0,669221,657277,walk,ball,12.0,R,R,SF,OAK,B,,,1.88,2.99,Lew Williams,0.332
176380,FF,20200816,92.1,-1.98,5.45,224.0,669221,657277,,foul,2.0,R,R,SF,OAK,S,,,0.26,3.02,Lew Williams,-0.094
176381,FF,20200816,93.6,-1.86,5.43,233.0,669221,657277,,ball,14.0,R,R,SF,OAK,B,,,1.17,1.98,Lew Williams,0.122
176382,FF,20200816,93.5,-1.87,5.47,230.0,669221,657277,,called_strike,6.0,R,R,SF,OAK,S,,,0.61,2.75,Lew Williams,-0.059
176383,CH,20200816,82.7,-2.1,5.33,259.0,669221,657277,,ball,14.0,R,R,SF,OAK,B,,,1.33,1.23,Lew Williams,0.06
176384,SI,20200816,90.9,-1.98,5.47,238.0,669221,657277,,ball,1.0,R,R,SF,OAK,B,,,-0.73,3.23,Lew Williams,0.041
176385,CH,20200816,84.3,-1.43,6.25,232.0,623168,571666,field_out,hit_into_play,13.0,L,R,SF,OAK,X,4.0,ground_ball,-1.12,2.22,Lew Williams,-0.232
176386,FF,20200816,88.8,-1.12,6.31,213.0,623168,571666,,called_strike,8.0,L,R,SF,OAK,S,,,-0.05,1.63,Lew Williams,-0.052
176387,SL,20200816,84.2,-1.19,6.36,203.0,623168,571666,,ball,8.0,L,R,SF,OAK,B,,,0.18,1.58,Lew Williams,0.033
176388,FF,20200816,87.2,-1.09,6.25,210.0,527038,571666,field_out,hit_into_play,5.0,R,R,SF,OAK,X,7.0,fly_ball,0.26,2.42,Lew Williams,-0.314
176389,SI,20200816,89.4,-1.11,6.26,212.0,527038,571666,,foul,5.0,R,R,SF,OAK,S,,,-0.04,2.36,Lew Williams,0.0
176390,SL,20200816,84.3,-1.18,6.4,194.0,527038,571666,,ball,11.0,R,R,SF,OAK,B,,,-0.38,4.15,Lew Williams,0.065
176391,FF,20200816,87.0,-1.06,6.33,217.0,527038,571666,,foul,12.0,R,R,SF,OAK,S,,,0.02,3.9,Lew Williams,0.0
176392,CH,20200816,83.1,-1.31,6.24,234.0,527038,571666,,called_strike,1.0,R,R,SF,OAK,S,,,-0.75,2.98,Lew Williams,-0.077
176393,FF,20200816,88.0,-1.13,6.26,216.0,527038,571666,,ball,11.0,R,R,SF,OAK,B,,,-0.63,3.44,Lew Williams,0.057
176394,FF,20200816,87.3,-1.04,6.33,212.0,527038,571666,,foul,1.0,R,R,SF,OAK,S,,,-0.32,2.82,Lew Williams,-0.062
176395,FF,20200816,87.5,-1.08,6.32,217.0,527038,571666,,ball,13.0,R,R,SF,OAK,B,,,-0.85,2.15,Lew Williams,0.031
176396,SI,20200816,89.0,-1.14,6.31,216.0,446334,571666,force_out,hit_into_play,5.0,R,R,SF,OAK,X,6.0,ground_ball,-0.04,2.54,Lew Williams,-0.499
176397,CH,20200816,82.3,-1.36,6.26,234.0,474832,571666,single,hit_into_play,1.0,L,R,SF,OAK,X,8.0,line_drive,-0.28,2.7,Lew Williams,0.357
176398,SL,20200816,83.5,-1.21,6.41,171.0,474832,571666,,ball,14.0,L,R,SF,OAK,B,,,1.08,2.33,Lew Williams,0.041
176399,CH,20200816,83.2,-2.24,5.36,255.0,572039,657277,grounded_into_double_play,hit_into_play,8.0,R,R,SF,OAK,X,5.0,ground_ball,-0.18,1.95,Lew Williams,-0.257
176400,SL,20200816,80.6,-2.07,5.43,49.0,572039,657277,,foul,14.0,R,R,SF,OAK,S,,,1.09,1.89,Lew Williams,-0.059
176401,SI,20200816,91.6,-2.07,5.43,233.0,572039,657277,,foul,5.0,R,R,SF,OAK,S,,,-0.03,2.38,Lew Williams,-0.044
176402,FF,20200816,92.8,-1.9,5.4,231.0,501981,657277,walk,ball,11.0,R,R,SF,OAK,B,,,-0.3,4.06,Lew Williams,0.226
176403,SI,20200816,91.9,-1.97,5.42,235.0,501981,657277,,ball,14.0,R,R,SF,OAK,B,,,1.67,2.47,Lew Williams,0.06
176404,CH,20200816,83.9,-2.02,5.4,267.0,501981,657277,,ball,14.0,R,R,SF,OAK,B,,,1.25,1.44,Lew Williams,0.03
176405,FF,20200816,93.0,-1.83,5.55,222.0,501981,657277,,ball,11.0,R,R,SF,OAK,B,,,-0.7,5.05,Lew Williams,0.015
176406,SI,20200816,92.1,-1.94,5.43,234.0,501981,657277,,foul,2.0,R,R,SF,OAK,S,,,-0.1,2.89,Lew Williams,-0.039
176407,CH,20200816,83.2,-2.08,5.42,260.0,501981,657277,,swinging_strike,5.0,R,R,SF,OAK,S,,,0.09,2.6,Lew Williams,-0.026
176408,FF,20200816,92.7,-1.97,5.47,227.0,543257,657277,field_out,hit_into_play,5.0,L,R,SF,OAK,X,9.0,line_drive,0.15,2.29,Lew Williams,-0.291
176409,SL,20200816,79.5,-2.15,5.42,62.0,543257,657277,,ball,11.0,L,R,SF,OAK,B,,,-0.9,2.91,Lew Williams,0.051
176410,CH,20200816,82.9,-2.19,5.45,265.0,543257,657277,,called_strike,13.0,L,R,SF,OAK,S,,,-1.06,1.91,Lew Williams,-0.05
176411,FF,20200816,89.6,-2.05,5.56,220.0,543257,657277,,ball,13.0,L,R,SF,OAK,B,,,-0.11,0.9,Lew Williams,0.041
176412,FF,20200816,87.4,-1.12,6.25,213.0,456781,571666,field_out,hit_into_play,3.0,R,R,SF,OAK,X,8.0,line_drive,0.38,2.84,Lew Williams,-0.212
176413,FF,20200816,85.9,-1.27,6.31,212.0,456781,571666,,foul,11.0,R,R,SF,OAK,S,,,-0.4,3.23,Lew Williams,-0.041
176414,CU,20200816,73.0,-1.24,6.28,30.0,543105,571666,field_out,hit_into_play,9.0,L,R,SF,OAK,X,3.0,line_drive,0.43,2.0,Lew Williams,-0.212
176415,FF,20200816,87.9,-1.11,6.31,216.0,543105,571666,,foul,2.0,L,R,SF,OAK,S,,,-0.21,2.94,Lew Williams,0.0
176416,FF,20200816,87.8,-1.1,6.39,211.0,543105,571666,,foul,1.0,L,R,SF,OAK,S,,,-0.74,3.56,Lew Williams,-0.056
176417,FF,20200816,85.5,-1.3,6.31,214.0,543105,571666,,ball,11.0,L,R,SF,OAK,B,,,-1.17,4.33,Lew Williams,0.013
176418,FF,20200816,86.8,-1.26,6.31,211.0,543105,571666,,foul,5.0,L,R,SF,OAK,S,,,-0.27,2.6,Lew Williams,-0.044
176419,CH,20200816,83.6,-1.53,6.13,231.0,573262,571666,single,hit_into_play,8.0,L,R,SF,OAK,X,7.0,ground_ball,0.22,1.62,Lew Williams,0.566
176420,SL,20200816,85.7,-1.29,6.32,196.0,573262,571666,,ball,11.0,L,R,SF,OAK,B,,,-0.5,3.63,Lew Williams,0.091
176421,FF,20200816,87.1,-1.07,6.35,220.0,573262,571666,,ball,12.0,L,R,SF,OAK,B,,,1.06,3.33,Lew Williams,0.067
176422,SL,20200816,83.1,-1.18,6.36,194.0,573262,571666,,called_strike,2.0,L,R,SF,OAK,S,,,-0.22,2.95,Lew Williams,-0.056
176423,CH,20200816,82.7,-1.36,6.16,222.0,573262,571666,,ball,14.0,L,R,SF,OAK,B,,,0.42,1.41,Lew Williams,0.019
176424,SL,20200816,83.6,-1.09,6.45,194.0,643289,571666,field_out,hit_into_play,6.0,R,R,SF,OAK,X,7.0,fly_ball,0.51,2.74,Lew Williams,-0.186
176425,FF,20200816,85.7,-0.98,6.41,207.0,643289,571666,,foul_bunt,11.0,R,R,SF,OAK,S,,,-1.03,3.22,Lew Williams,-0.101
176426,SI,20200816,86.3,-1.14,6.31,207.0,643289,571666,,foul,7.0,R,R,SF,OAK,S,,,-0.44,2.06,Lew Williams,-0.067
176427,CH,20200816,81.2,-1.41,6.12,246.0,543063,571666,double,hit_into_play,4.0,L,R,SF,OAK,X,8.0,line_drive,-0.59,2.63,Lew Williams,0.729
176428,CH,20200816,81.4,-1.3,6.29,221.0,543063,571666,,foul,9.0,L,R,SF,OAK,S,,,0.49,1.51,Lew Williams,-0.056
176429,SL,20200816,82.1,-1.2,6.33,219.0,543063,571666,,foul,6.0,L,R,SF,OAK,S,,,0.28,2.48,Lew Williams,-0.042
176430,FF,20200816,92.9,-1.87,5.5,224.0,592192,657277,strikeout,foul_tip,2.0,R,R,SF,OAK,S,2.0,,0.26,2.97,Lew Williams,-0.369
176431,SL,20200816,80.8,-2.28,5.41,66.0,592192,657277,,foul,2.0,R,R,SF,OAK,S,,,0.24,3.06,Lew Williams,0.0
176432,CH,20200816,84.0,-2.12,5.39,264.0,592192,657277,,foul,9.0,R,R,SF,OAK,S,,,0.65,1.77,Lew Williams,0.0
176433,CH,20200816,83.3,-2.12,5.39,261.0,592192,657277,,foul,8.0,R,R,SF,OAK,S,,,0.02,2.0,Lew Williams,0.0
176434,SL,20200816,81.9,-2.05,5.33,53.0,592192,657277,,blocked_ball,14.0,R,R,SF,OAK,B,,,1.21,0.71,Lew Williams,0.07
176435,FF,20200816,93.0,-1.88,5.45,229.0,592192,657277,,ball,12.0,R,R,SF,OAK,B,,,1.66,2.94,Lew Williams,0.037
176436,CH,20200816,83.7,-2.21,5.37,265.0,592192,657277,,ball,14.0,R,R,SF,OAK,B,,,1.47,1.63,Lew Williams,0.066
176437,CH,20200816,84.2,-2.09,5.48,254.0,592192,657277,,called_strike,2.0,R,R,SF,OAK,S,,,-0.08,2.87,Lew Williams,-0.095
176438,SL,20200816,80.9,-2.18,5.44,52.0,592192,657277,,called_strike,3.0,R,R,SF,OAK,S,,,0.45,2.93,Lew Williams,-0.053
176439,CH,20200816,84.7,-2.28,5.4,256.0,621566,657277,strikeout,swinging_strike,8.0,L,R,SF,OAK,S,2.0,,-0.12,1.68,Lew Williams,-0.424
176440,FF,20200816,91.3,-1.98,5.53,234.0,621566,657277,,swinging_strike,6.0,L,R,SF,OAK,S,,,0.82,2.59,Lew Williams,-0.222
176441,FC,20200816,90.9,-2.03,5.51,222.0,621566,657277,,ball,12.0,L,R,SF,OAK,B,,,1.96,3.36,Lew Williams,0.109
176442,FF,20200816,92.4,-1.93,5.53,228.0,621566,657277,,ball,11.0,L,R,SF,OAK,B,,,-0.21,4.42,Lew Williams,0.01
176443,CH,20200816,84.6,-2.12,5.44,264.0,621566,657277,,called_strike,8.0,L,R,SF,OAK,S,,,-0.24,2.02,Lew Williams,-0.083
176444,SI,20200816,92.0,-2.25,5.52,237.0,656305,657277,double,hit_into_play,8.0,R,R,SF,OAK,X,8.0,line_drive,-0.12,2.09,Lew Williams,1.015
176445,FF,20200816,91.9,-1.96,5.64,229.0,656305,657277,,foul,8.0,R,R,SF,OAK,S,,,-0.2,2.01,Lew Williams,-0.059
176446,SL,20200816,80.9,-2.07,5.52,41.0,656305,657277,,called_strike,14.0,R,R,SF,OAK,S,,,1.09,2.36,Lew Williams,-0.044
176447,FC,20200816,89.3,-2.21,5.38,220.0,643393,657277,single,hit_into_play,5.0,L,R,SF,OAK,X,8.0,line_drive,-0.02,2.2,Lew Williams,0.285
176448,FF,20200816,91.2,-1.91,5.6,237.0,643393,657277,,foul,2.0,L,R,SF,OAK,S,,,-0.09,2.97,Lew Williams,-0.047
176449,FC,20200816,90.1,-1.9,5.56,238.0,643393,657277,,ball,12.0,L,R,SF,OAK,B,,,1.36,2.61,Lew Williams,0.033
176450,FF,20200816,90.8,-2.02,5.55,232.0,643393,657277,,called_strike,11.0,L,R,SF,OAK,S,,,-1.0,2.69,Lew Williams,-0.033
176451,FF,20200816,91.9,-2.09,5.6,224.0,643393,657277,,ball,11.0,L,R,SF,OAK,B,,,-1.0,2.71,Lew Williams,0.027
176452,FF,20200816,91.5,-1.93,5.64,228.0,543760,657277,field_out,hit_into_play,2.0,R,R,SF,OAK,X,8.0,fly_ball,0.25,3.03,Lew Williams,-0.25
176453,FF,20200816,88.4,-1.09,6.41,217.0,623168,571666,strikeout,swinging_strike,11.0,L,R,SF,OAK,S,2.0,,-0.31,3.85,Lew Williams,-0.096
176454,CH,20200816,82.7,-1.43,6.15,234.0,623168,571666,,foul,14.0,L,R,SF,OAK,S,,,0.35,1.06,Lew Williams,0.0
176455,CH,20200816,82.3,-1.47,6.23,227.0,623168,571666,,swinging_strike,13.0,L,R,SF,OAK,S,,,-0.33,1.22,Lew Williams,-0.032
176456,FF,20200816,87.1,-1.21,6.35,212.0,623168,571666,,called_strike,4.0,L,R,SF,OAK,S,,,-0.67,2.34,Lew Williams,-0.028
176457,FF,20200816,87.8,-1.24,6.37,222.0,623168,571666,,ball,11.0,L,R,SF,OAK,B,,,-1.25,2.96,Lew Williams,0.027
176458,CU,20200816,72.2,-1.39,6.29,34.0,623168,571666,,ball,14.0,L,R,SF,OAK,B,,,0.48,0.77,Lew Williams,0.018
176459,FF,20200816,88.0,-1.06,6.33,217.0,527038,571666,field_out,hit_into_play,11.0,R,R,SF,OAK,X,7.0,fly_ball,-0.45,3.48,Lew Williams,-0.266
176460,CH,20200816,82.3,-1.35,6.19,230.0,527038,571666,,ball,9.0,R,R,SF,OAK,B,,,0.3,1.76,Lew Williams,0.213
176461,SL,20200816,83.6,-1.1,6.39,182.0,527038,571666,,ball,12.0,R,R,SF,OAK,B,,,0.78,3.45,Lew Williams,0.083
176462,SL,20200816,84.0,-1.17,6.47,217.0,527038,571666,,called_strike,14.0,R,R,SF,OAK,S,,,1.04,2.36,Lew Williams,-0.071
176463,FF,20200816,86.9,-1.11,6.44,213.0,527038,571666,,ball,11.0,R,R,SF,OAK,B,,,-1.13,2.77,Lew Williams,0.039
176464,FF,20200816,88.0,-1.07,6.36,215.0,446334,571666,walk,ball,14.0,R,R,SF,OAK,B,,,0.93,1.23,Lew Williams,0.332
176465,SL,20200816,87.4,-1.05,6.46,210.0,446334,571666,,foul,5.0,R,R,SF,OAK,S,,,0.03,2.55,Lew Williams,0.0
176466,SL,20200816,83.7,-1.08,6.47,192.0,446334,571666,,ball,14.0,R,R,SF,OAK,B,,,1.49,0.26,Lew Williams,0.103
176467,CU,20200816,72.4,-1.13,6.4,31.0,446334,571666,,ball,14.0,R,R,SF,OAK,B,,,1.55,0.24,Lew Williams,0.035
176468,FF,20200816,86.9,-1.04,6.42,213.0,446334,571666,,foul,2.0,R,R,SF,OAK,S,,,0.2,3.24,Lew Williams,-0.06
176469,SL,20200816,82.0,-1.25,6.44,182.0,446334,571666,,ball,14.0,R,R,SF,OAK,B,,,1.19,1.83,Lew Williams,0.032
176470,SL,20200816,82.8,-1.21,6.44,187.0,446334,571666,,called_strike,14.0,R,R,SF,OAK,S,,,0.93,2.39,Lew Williams,-0.042
176471,CH,20200816,83.6,-1.24,6.42,215.0,474832,571666,home_run,hit_into_play,5.0,L,R,SF,OAK,X,,line_drive,0.17,2.06,Lew Williams,1.0
176472,CH,20200816,82.0,-2.25,5.58,264.0,669221,657277,strikeout,foul_tip,14.0,R,R,SF,OAK,S,2.0,,0.54,1.16,Lew Williams,-0.363
176473,FF,20200816,92.9,-1.98,5.63,227.0,669221,657277,,foul,1.0,R,R,SF,OAK,S,,,-0.52,3.01,Lew Williams,-0.115
176474,CH,20200816,85.2,-2.23,5.56,260.0,669221,657277,,called_strike,5.0,R,R,SF,OAK,S,,,-0.27,2.55,Lew Williams,-0.071
176475,FF,20200816,92.9,-1.98,5.68,230.0,572039,657277,walk,ball,14.0,R,R,SF,OAK,B,,,1.05,2.41,Lew Williams,0.112
176476,FF,20200816,92.7,-1.9,5.53,233.0,572039,657277,,ball,12.0,R,R,SF,OAK,B,,,1.06,2.74,Lew Williams,0.053
176477,CH,20200816,84.7,-2.11,5.48,263.0,572039,657277,,ball,11.0,R,R,SF,OAK,B,,,-0.27,3.47,Lew Williams,0.061
176478,SI,20200816,91.7,-2.06,5.51,228.0,572039,657277,,ball,11.0,R,R,SF,OAK,B,,,-1.25,4.06,Lew Williams,0.01
176479,SL,20200816,80.6,-2.26,5.4,44.0,501981,657277,grounded_into_double_play,hit_into_play,8.0,R,R,SF,OAK,X,6.0,ground_ball,0.22,1.75,Lew Williams,-0.453
176480,SL,20200816,81.7,-2.11,5.34,36.0,501981,657277,,swinging_strike_blocked,14.0,R,R,SF,OAK,S,,,1.57,0.37,Lew Williams,-0.113
176481,FF,20200816,92.9,-1.92,5.52,227.0,543257,657277,walk,ball,14.0,L,R,SF,OAK,B,,,0.98,1.02,Lew Williams,0.25
176482,FF,20200816,93.0,-2.02,5.59,228.0,543257,657277,,ball,14.0,L,R,SF,OAK,B,,,0.72,1.49,Lew Williams,0.317
176483,FF,20200816,92.9,-2.04,5.48,236.0,543257,657277,,ball,14.0,L,R,SF,OAK,B,,,1.04,1.71,Lew Williams,0.226
176484,FC,20200816,92.0,-1.99,5.51,217.0,543257,657277,,ball,12.0,L,R,SF,OAK,B,,,1.19,2.46,Lew Williams,0.092
176485,FF,20200816,94.1,-1.77,5.51,231.0,592192,657277,walk,ball,14.0,R,R,SF,OAK,B,,,1.94,1.35,Lew Williams,0.489
176486,FF,20200816,93.9,-1.91,5.47,234.0,592192,657277,,foul,9.0,R,R,SF,OAK,S,,,0.4,1.93,Lew Williams,0.0
176487,CH,20200816,86.3,-2.18,5.47,255.0,592192,657277,,foul,5.0,R,R,SF,OAK,S,,,-0.15,2.42,Lew Williams,0.0
176488,CH,20200816,84.3,-2.01,5.38,264.0,592192,657277,,ball,14.0,R,R,SF,OAK,B,,,1.29,0.85,Lew Williams,0.16
176489,SI,20200816,92.7,-2.12,5.52,237.0,592192,657277,,foul,7.0,R,R,SF,OAK,S,,,-0.62,1.92,Lew Williams,0.0
176490,CH,20200816,84.9,-2.14,5.43,257.0,592192,657277,,called_strike,7.0,R,R,SF,OAK,S,,,-0.54,1.98,Lew Williams,-0.095
176491,SL,20200816,81.1,-2.18,5.38,54.0,592192,657277,,blocked_ball,14.0,R,R,SF,OAK,B,,,1.73,0.65,Lew Williams,0.083
176492,SL,20200816,81.1,-2.1,5.34,59.0,592192,657277,,blocked_ball,14.0,R,R,SF,OAK,B,,,0.59,0.88,Lew Williams,0.017
176493,FF,20200816,93.7,-1.96,5.46,229.0,592192,657277,,called_strike,6.0,R,R,SF,OAK,S,,,0.56,2.44,Lew Williams,-0.049
176494,FF,20200816,95.1,-1.94,5.44,230.0,621566,657277,single,hit_into_play,14.0,L,R,SF,OAK,X,8.0,line_drive,1.09,2.33,Lew Williams,0.432
176495,CH,20200816,85.5,-2.21,5.34,265.0,621566,657277,,ball,14.0,L,R,SF,OAK,B,,,1.24,0.73,Lew Williams,0.035
176496,CH,20200816,84.8,-2.24,5.29,256.0,621566,657277,,ball,14.0,L,R,SF,OAK,B,,,0.22,0.69,Lew Williams,0.027
176497,CH,20200816,85.6,-2.25,5.36,268.0,621566,657277,,foul,9.0,L,R,SF,OAK,S,,,0.29,1.94,Lew Williams,0.0
176498,SL,20200816,81.6,-2.06,5.41,48.0,621566,657277,,called_strike,9.0,L,R,SF,OAK,S,,,0.43,1.98,Lew Williams,-0.056
176499,FF,20200816,92.7,-1.95,5.51,227.0,621566,657277,,called_strike,2.0,L,R,SF,OAK,S,,,-0.19,2.95,Lew Williams,-0.042
176500,SL,20200816,84.4,-1.07,6.43,196.0,456781,571666,strikeout,swinging_strike,14.0,R,R,SF,OAK,S,2.0,,1.12,2.18,Lew Williams,-0.078
176501,FF,20200816,87.8,-1.38,6.3,219.0,456781,571666,,ball,12.0,R,R,SF,OAK,B,,,0.89,4.39,Lew Williams,0.011
176502,FF,20200816,88.5,-1.14,6.47,213.0,456781,571666,,foul,3.0,R,R,SF,OAK,S,,,0.32,2.91,Lew Williams,-0.027
176503,FF,20200816,87.4,-1.13,6.4,220.0,456781,571666,,called_strike,9.0,R,R,SF,OAK,S,,,0.72,1.89,Lew Williams,-0.017
176504,FF,20200816,87.8,-1.19,6.44,212.0,543105,571666,strikeout,foul_tip,11.0,L,R,SF,OAK,S,2.0,,-0.02,3.63,Lew Williams,-0.148
176505,CU,20200816,72.5,-1.25,6.45,26.0,543105,571666,,ball,14.0,L,R,SF,OAK,B,,,1.24,0.37,Lew Williams,0.03
176506,CU,20200816,70.2,-1.23,6.41,33.0,543105,571666,,foul,9.0,L,R,SF,OAK,S,,,0.38,1.57,Lew Williams,-0.044
176507,FF,20200816,86.2,-1.29,6.36,214.0,543105,571666,,called_strike,7.0,L,R,SF,OAK,S,,,-0.59,1.68,Lew Williams,-0.033
176508,SL,20200816,81.4,-1.27,6.46,181.0,543105,571666,,ball,12.0,L,R,SF,OAK,B,,,1.04,2.95,Lew Williams,0.027
176509,SL,20200816,83.8,-1.35,6.44,200.0,573262,571666,field_out,hit_into_play,5.0,L,R,SF,OAK,X,2.0,popup,-0.17,2.75,Lew Williams,-0.209
176510,FF,20200816,85.1,-1.36,6.43,214.0,573262,571666,,foul,4.0,L,R,SF,OAK,S,,,-0.65,2.28,Lew Williams,-0.042
176511,CH,20200816,86.1,-2.26,5.38,264.0,656305,657277,strikeout,swinging_strike,8.0,R,R,SF,OAK,S,2.0,,-0.21,1.66,Lew Williams,-0.135
176512,SI,20200816,92.5,-2.07,5.43,234.0,656305,657277,,called_strike,2.0,R,R,SF,OAK,S,,,0.08,3.28,Lew Williams,-0.041
176513,FF,20200816,92.9,-1.98,5.49,233.0,656305,657277,,called_strike,9.0,R,R,SF,OAK,S,,,0.64,2.19,Lew Williams,-0.023
176514,SI,20200816,92.3,-2.06,5.43,230.0,656305,657277,,ball,1.0,R,R,SF,OAK,B,,,-0.41,3.57,Lew Williams,0.042
176515,SL,20200816,81.4,-2.04,5.36,47.0,656305,657277,,ball,14.0,R,R,SF,OAK,B,,,1.84,1.19,Lew Williams,0.027
176516,FF,20200816,93.6,-1.91,5.54,229.0,656305,657277,,ball,11.0,R,R,SF,OAK,B,,,-0.19,3.93,Lew Williams,0.018
176517,CH,20200816,85.7,-2.2,5.43,250.0,643393,657277,field_out,hit_into_play,5.0,L,R,SF,OAK,X,8.0,fly_ball,-0.13,2.08,Lew Williams,-0.195
176518,CH,20200816,85.6,-2.16,5.37,257.0,643393,657277,,ball,14.0,L,R,SF,OAK,B,,,1.11,1.01,Lew Williams,0.033
176519,FF,20200816,93.9,-1.93,5.54,230.0,643393,657277,,ball,11.0,L,R,SF,OAK,B,,,-0.25,3.44,Lew Williams,0.02
176520,FF,20200816,92.1,-2.07,5.41,220.0,643393,657277,,foul,6.0,L,R,SF,OAK,S,,,0.7,2.17,Lew Williams,-0.026
176521,SL,20200816,81.4,-2.1,5.45,49.0,543760,657277,strikeout,called_strike,9.0,R,R,SF,OAK,S,2.0,,0.79,1.6,Lew Williams,-0.18
176522,SL,20200816,82.3,-2.06,5.45,54.0,543760,657277,,ball,14.0,R,R,SF,OAK,B,,,1.45,1.73,Lew Williams,0.027
176523,SI,20200816,93.1,-2.09,5.45,237.0,543760,657277,,called_strike,9.0,R,R,SF,OAK,S,,,0.69,1.54,Lew Williams,-0.056
176524,FF,20200816,93.7,-1.85,5.59,231.0,543760,657277,,called_strike,6.0,R,R,SF,OAK,S,,,0.3,2.39,Lew Williams,-0.042
549496,SL,20210513,85.5,-0.73,5.76,89.0,641796,542914,field_out,hit_into_play,9.0,R,R,ARI,MIA,X,8.0,fly_ball,0.43,1.81,Lew Williams,-0.119
549497,FF,20210513,95.4,-0.63,5.82,209.0,641796,542914,,called_strike,6.0,R,R,ARI,MIA,S,,,0.4,2.16,Lew Williams,-0.024
549498,FF,20210513,97.0,-0.67,5.93,205.0,641796,542914,,ball,12.0,R,R,ARI,MIA,B,,,0.1,4.22,Lew Williams,0.024
549499,SI,20210513,96.4,-0.5,5.95,200.0,641796,542914,,ball,14.0,R,R,ARI,MIA,B,,,1.3,2.07,Lew Williams,0.016
549500,SI,20210513,95.8,-0.65,5.8,313.0,605113,542914,field_out,hit_into_play,6.0,R,R,ARI,MIA,X,5.0,ground_ball,0.45,2.67,Lew Williams,-0.195
549501,SI,20210513,97.3,-0.66,5.89,204.0,605113,542914,,ball,14.0,R,R,ARI,MIA,B,,,1.22,1.51,Lew Williams,0.038
549502,SL,20210513,86.4,-0.8,5.71,91.0,605113,542914,,swinging_strike,14.0,R,R,ARI,MIA,S,,,0.17,1.06,Lew Williams,-0.032
549503,SI,20210513,97.3,-0.4,5.97,203.0,605113,542914,,ball,14.0,R,R,ARI,MIA,B,,,0.88,1.58,Lew Williams,0.026
